gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
891726962	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/457012/original.jpg	http://www.flickr.com/photos/jmaughn/9515490636/					2013-08-15T04:56:51Z	J. Maughn		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	J. Maughn
891726962	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/457013/original.jpg	http://www.flickr.com/photos/jmaughn/9512712125/					2013-08-15T04:56:10Z	J. Maughn		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	J. Maughn
4076419612	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/264632325/original.jpg	https://www.inaturalist.org/photos/264632325					2021-12-16T06:52:38Z	student_of_life		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	student_of_life
4076377896	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/263440085/original.jpg	https://www.inaturalist.org/photos/263440085					2023-03-17T14:35:51Z	chris_charlesworth		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	chris_charlesworth
4076377896	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/263701917/original.jpg	https://www.inaturalist.org/photos/263701917					2023-03-17T14:35:19Z	chris_charlesworth		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	chris_charlesworth
4076377896	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/263701967/original.jpg	https://www.inaturalist.org/photos/263701967					2023-03-17T14:33:31Z	chris_charlesworth		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	chris_charlesworth
4075949791	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/263222316/original.jpg	https://www.inaturalist.org/photos/263222316					2023-03-26T00:20:28Z	Jason Alexander		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jason Alexander
4075949791	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/263222339/original.jpg	https://www.inaturalist.org/photos/263222339					2023-03-26T00:20:16Z	Jason Alexander		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jason Alexander
4075879378	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/262734231/original.jpeg	https://www.inaturalist.org/photos/262734231					2023-03-24T00:00:22Z	ominous_tyro		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ominous_tyro
4075879378	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/262734226/original.jpeg	https://www.inaturalist.org/photos/262734226					2023-03-24T00:00:22Z	ominous_tyro		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ominous_tyro
4075809419	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/262806227/original.jpg	https://www.inaturalist.org/photos/262806227					2023-03-25T15:29:57Z	eunicepm		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	eunicepm
4075802102	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/263783208/original.jpg	https://www.inaturalist.org/photos/263783208					2023-03-29T18:39:07Z	Sean Frey		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Sean Frey
4075802102	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/263783184/original.jpg	https://www.inaturalist.org/photos/263783184					2023-03-29T18:39:07Z	Sean Frey		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Sean Frey
4075778406	StillImage	image/png	https://inaturalist-open-data.s3.amazonaws.com/photos/262729014/original.png	https://www.inaturalist.org/photos/262729014					2023-02-03T18:34:00Z	L/Dbert		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	L/Dbert
4075691973	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/262169055/original.jpg	https://www.inaturalist.org/photos/262169055					2023-03-22T00:00:27Z	Kalvin Chan		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Kalvin Chan
4075624019	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/261911508/original.jpeg	https://www.inaturalist.org/photos/261911508					2023-03-17T15:44:35Z	Sean Daniels		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sean Daniels
4075624019	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/261911644/original.jpeg	https://www.inaturalist.org/photos/261911644					2023-03-17T15:44:39Z	Sean Daniels		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sean Daniels
4075624019	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/261911332/original.jpeg	https://www.inaturalist.org/photos/261911332					2023-03-17T15:44:35Z	Sean Daniels		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sean Daniels
4067725385	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/261629173/original.jpg	https://www.inaturalist.org/photos/261629173					2023-03-17T17:21:08Z	narbuckle		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	narbuckle
4067676560	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/261925064/original.jpg	https://www.inaturalist.org/photos/261925064					2023-01-09T22:42:39Z	harperk		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	harperk
4067676560	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/261925042/original.jpg	https://www.inaturalist.org/photos/261925042					2023-01-09T22:42:39Z	harperk		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	harperk
4067671515	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/261980793/original.jpg	https://www.inaturalist.org/photos/261980793					2023-03-16T14:40:44Z	Frank Lin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Frank Lin
4067534523	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/261963603/original.jpg	https://www.inaturalist.org/photos/261963603					2023-03-21T00:04:54Z	Kalvin Chan		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Kalvin Chan
4067534523	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/261963566/original.jpg	https://www.inaturalist.org/photos/261963566					2023-03-21T00:04:39Z	Kalvin Chan		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Kalvin Chan
4067422379	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/261727692/original.jpg	https://www.inaturalist.org/photos/261727692					2023-03-19T22:46:23Z	llats		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	llats
4067422379	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/261727796/original.jpg	https://www.inaturalist.org/photos/261727796					2023-03-19T22:46:23Z	llats		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	llats
4067422379	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/261727898/original.jpg	https://www.inaturalist.org/photos/261727898					2023-03-19T22:46:23Z	llats		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	llats
4063021890	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/260022264/original.jpg	https://www.inaturalist.org/photos/260022264					2023-03-03T22:33:14Z	gibuuwatcher		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	gibuuwatcher
4063021890	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/260022248/original.jpg	https://www.inaturalist.org/photos/260022248					2023-03-03T22:33:14Z	gibuuwatcher		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	gibuuwatcher
4062971224	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/260455062/original.jpeg	https://www.inaturalist.org/photos/260455062					2023-03-09T19:08:35Z	Sean Daniels		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sean Daniels
4062971224	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/260454185/original.jpeg	https://www.inaturalist.org/photos/260454185					2023-03-09T19:08:30Z	Sean Daniels		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sean Daniels
4062971224	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/260454609/original.jpeg	https://www.inaturalist.org/photos/260454609					2023-03-09T19:08:30Z	Sean Daniels		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sean Daniels
4062971224	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/260454400/original.jpeg	https://www.inaturalist.org/photos/260454400					2023-03-09T19:08:30Z	Sean Daniels		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sean Daniels
4062971224	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/260454865/original.jpeg	https://www.inaturalist.org/photos/260454865					2023-03-09T19:08:32Z	Sean Daniels		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sean Daniels
4062854173	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/260455587/original.jpeg	https://www.inaturalist.org/photos/260455587					2023-03-12T01:04:48Z	BentleyC		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	BentleyC
4062789230	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/260456329/original.jpeg	https://www.inaturalist.org/photos/260456329					2023-03-09T19:47:21Z	Sean Daniels		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sean Daniels
4062789230	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/260456512/original.jpeg	https://www.inaturalist.org/photos/260456512					2023-03-09T19:47:27Z	Sean Daniels		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sean Daniels
4062768679	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/259702989/original.jpeg	https://www.inaturalist.org/photos/259702989					2023-03-05T21:19:20Z	Creature_Librarian		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Creature_Librarian
4062768679	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/259702780/original.jpeg	https://www.inaturalist.org/photos/259702780					2023-03-05T21:19:09Z	Creature_Librarian		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Creature_Librarian
4062545930	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/260068912/original.jpg	https://www.inaturalist.org/photos/260068912					2023-01-14T19:42:42Z	John D Reynolds		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John D Reynolds
4062545191	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/260471878/original.jpeg	https://www.inaturalist.org/photos/260471878					2023-03-12T21:09:28Z	sidalcea		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	sidalcea
4062545191	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/260471748/original.jpeg	https://www.inaturalist.org/photos/260471748					2023-03-12T21:09:28Z	sidalcea		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	sidalcea
4062545191	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/260471857/original.jpeg	https://www.inaturalist.org/photos/260471857					2023-03-12T21:09:28Z	sidalcea		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	sidalcea
4062545191	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/260471808/original.jpeg	https://www.inaturalist.org/photos/260471808					2023-03-12T21:09:28Z	sidalcea		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	sidalcea
4062545191	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/260471832/original.jpeg	https://www.inaturalist.org/photos/260471832					2023-03-12T21:09:28Z	sidalcea		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	sidalcea
4062545191	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/260471774/original.jpeg	https://www.inaturalist.org/photos/260471774					2023-03-12T21:09:28Z	sidalcea		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	sidalcea
4062545191	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/260471794/original.jpeg	https://www.inaturalist.org/photos/260471794					2023-03-12T21:09:28Z	sidalcea		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	sidalcea
4046750998	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/257813831/original.jpg	https://www.inaturalist.org/photos/257813831					2023-02-25T02:33:51Z	Sean Vanderluit		iNaturalist	http://creativecommons.org/licenses/by-nc-nd/4.0/	Sean Vanderluit
4039347699	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/256422661/original.jpeg	https://www.inaturalist.org/photos/256422661					2023-02-15T21:16:03Z	FreckLes		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	FreckLes
4039347699	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/256422616/original.jpeg	https://www.inaturalist.org/photos/256422616					2023-02-15T21:16:04Z	FreckLes		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	FreckLes
4039321055	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/257174938/original.jpg	https://www.inaturalist.org/photos/257174938					2022-10-28T19:33:23Z	jefvreys		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jefvreys
4039263128	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/257331944/original.jpeg	https://www.inaturalist.org/photos/257331944					2023-02-13T18:32:37Z	sarasage		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	sarasage
4039262693	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/256814777/original.jpeg	https://www.inaturalist.org/photos/256814777					2015-02-17T22:36:10Z	Steve Ansell		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Steve Ansell
4039187911	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/256428390/original.jpeg	https://www.inaturalist.org/photos/256428390					2019-04-14T02:51:08Z	Tracy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Tracy
4039187911	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/256428364/original.jpeg	https://www.inaturalist.org/photos/256428364					2019-04-14T02:50:58Z	Tracy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Tracy
4039187911	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/256428467/original.jpeg	https://www.inaturalist.org/photos/256428467					2019-04-14T02:51:46Z	Tracy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Tracy
4039187911	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/256428332/original.jpeg	https://www.inaturalist.org/photos/256428332					2019-04-14T02:50:55Z	Tracy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Tracy
4039187911	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/256428426/original.jpeg	https://www.inaturalist.org/photos/256428426					2019-04-14T02:51:10Z	Tracy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Tracy
4039139630	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/256824763/original.jpeg	https://www.inaturalist.org/photos/256824763					2023-02-18T21:31:48Z	Derek Wilson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Derek Wilson
4039139630	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/256824749/original.jpeg	https://www.inaturalist.org/photos/256824749					2023-02-18T21:33:34Z	Derek Wilson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Derek Wilson
4039139630	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/256824775/original.jpeg	https://www.inaturalist.org/photos/256824775					2023-02-18T21:31:39Z	Derek Wilson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Derek Wilson
4039139630	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/256824754/original.jpeg	https://www.inaturalist.org/photos/256824754					2023-02-18T21:33:15Z	Derek Wilson		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Derek Wilson
4034989709	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/256078116/original.jpg	https://www.inaturalist.org/photos/256078116					2023-02-12T23:19:30Z	travis9978		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	travis9978
4034989709	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/256078112/original.jpg	https://www.inaturalist.org/photos/256078112					2023-02-12T23:19:30Z	travis9978		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	travis9978
4034936384	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/256001035/original.jpg	https://www.inaturalist.org/photos/256001035					2023-02-11T16:29:39Z	Joseph Litke		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Joseph Litke
4034769014	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/256197484/original.jpg	https://www.inaturalist.org/photos/256197484					2023-02-12T16:12:52Z	Alan Burger		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Alan Burger
4034769014	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/256197470/original.jpg	https://www.inaturalist.org/photos/256197470					2023-02-12T16:12:49Z	Alan Burger		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Alan Burger
4034712109	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/260201046/original.jpg	https://www.inaturalist.org/photos/260201046					2023-02-09T22:11:26Z	Julia Carr		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Julia Carr
4034712109	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/255567880/original.jpg	https://www.inaturalist.org/photos/255567880					2023-02-09T22:11:26Z	Julia Carr		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Julia Carr
4034712109	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/260201080/original.jpg	https://www.inaturalist.org/photos/260201080					2023-02-09T22:11:26Z	Julia Carr		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Julia Carr
4034712109	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/260201104/original.jpg	https://www.inaturalist.org/photos/260201104					2023-02-09T22:11:26Z	Julia Carr		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Julia Carr
4029280318	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/255214509/original.jpg	https://www.inaturalist.org/photos/255214509					2023-02-06T23:01:18Z	Joseph Litke		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Joseph Litke
4029270320	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/254507192/original.jpg	https://www.inaturalist.org/photos/254507192					2023-01-19T19:30:28Z	Kalvin Chan		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Kalvin Chan
4029270320	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/254507203/original.jpg	https://www.inaturalist.org/photos/254507203					2023-01-19T19:30:28Z	Kalvin Chan		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Kalvin Chan
4029258367	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/254389999/original.jpg	https://www.inaturalist.org/photos/254389999					2023-01-31T23:31:13Z	Justin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Justin
4029258367	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/254390008/original.jpg	https://www.inaturalist.org/photos/254390008					2023-01-31T23:31:13Z	Justin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Justin
4029258367	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/254389988/original.jpg	https://www.inaturalist.org/photos/254389988					2023-01-31T23:31:13Z	Justin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Justin
4029258367	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/254389982/original.jpg	https://www.inaturalist.org/photos/254389982					2023-01-31T23:31:13Z	Justin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Justin
4029215498	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/254278725/original.jpg	https://www.inaturalist.org/photos/254278725					2023-01-30T20:48:28Z	narbuckle		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	narbuckle
4029143864	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/254628150/original.jpeg	https://www.inaturalist.org/photos/254628150					2023-02-02T23:17:22Z	dougbrown		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	dougbrown
4029143864	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/254628162/original.jpeg	https://www.inaturalist.org/photos/254628162					2023-02-02T23:17:30Z	dougbrown		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	dougbrown
4029143864	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/254628073/original.jpeg	https://www.inaturalist.org/photos/254628073					2023-02-02T23:17:02Z	dougbrown		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	dougbrown
4029141357	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/254108055/original.jpeg	https://www.inaturalist.org/photos/254108055					2010-10-30T22:47:10Z	Steve Ansell		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Steve Ansell
4029090774	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/254497203/original.jpg	https://www.inaturalist.org/photos/254497203					2021-05-03T22:19:08Z	Moth		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Moth
4028968367	Sound	audio/mp4	https://static.inaturalist.org/sounds/589154.m4a?1674752496	https://www.inaturalist.org/photos/589154					2023-01-26T17:01:36Z	danicaarmstrong		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	danicaarmstrong
4028880544	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/254161002/original.jpeg	https://www.inaturalist.org/photos/254161002					2011-07-19T13:44:28Z	Steve Ansell		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Steve Ansell
4028842319	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/254875231/original.jpeg	https://www.inaturalist.org/photos/254875231					2023-02-04T17:50:06Z	dougbrown		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	dougbrown
4028838136	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/254292683/original.jpg	https://www.inaturalist.org/photos/254292683					2023-01-31T06:16:08Z	natueharak		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	natueharak
4028838136	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/254292686/original.jpg	https://www.inaturalist.org/photos/254292686					2023-01-31T06:16:08Z	natueharak		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	natueharak
4028838136	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/254292676/original.jpg	https://www.inaturalist.org/photos/254292676					2023-01-31T06:16:08Z	natueharak		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	natueharak
4028836257	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/253958635/original.jpeg	https://www.inaturalist.org/photos/253958635					2023-01-28T17:53:33Z	Larry Cowan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Larry Cowan
4028684886	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/254157595/original.jpeg	https://www.inaturalist.org/photos/254157595					2011-06-11T12:43:16Z	Steve Ansell		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Steve Ansell
4028669445	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/135873516/original.jpg	https://www.inaturalist.org/photos/135873516					2021-06-12T20:59:06Z	Liam Ragan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Liam Ragan
4018197548	StillImage	image/jpeg	https://static.inaturalist.org/photos/195649706/original.jpeg	https://www.inaturalist.org/photos/195649706					2022-05-06T21:32:47Z	Brevan Wagner		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Brevan Wagner
4018116961	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/251702252/original.jpg	https://www.inaturalist.org/photos/251702252					2022-09-21T14:50:14Z	abooth86		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	abooth86
4015250825	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/250542774/original.jpg	https://www.inaturalist.org/photos/250542774					2022-12-29T18:58:03Z	Frank Lin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Frank Lin
4011701019	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/249848407/original.jpg	https://www.inaturalist.org/photos/249848407					2022-12-27T19:50:20Z	stjayaaa		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	stjayaaa
4011517208	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/250163944/original.jpeg	https://www.inaturalist.org/photos/250163944					2023-01-01T19:05:27Z	hdcooper		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	hdcooper
4009916000	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/248940880/original.jpeg	https://www.inaturalist.org/photos/248940880					2022-12-12T22:17:51Z	Sean Daniels		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sean Daniels
4009903878	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/248780115/original.jpg	https://www.inaturalist.org/photos/248780115					2022-12-17T21:36:19Z	Alan Burger		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Alan Burger
4009900989	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/248941699/original.jpeg	https://www.inaturalist.org/photos/248941699					2022-12-14T20:13:21Z	Sean Daniels		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sean Daniels
4009900989	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/248941690/original.jpeg	https://www.inaturalist.org/photos/248941690					2022-12-14T20:13:15Z	Sean Daniels		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sean Daniels
4009845180	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/249270577/original.jpeg	https://www.inaturalist.org/photos/249270577					2022-12-26T22:48:36Z	William		iNaturalist	http://creativecommons.org/licenses/by/4.0/	William
4009782030	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/248941681/original.jpeg	https://www.inaturalist.org/photos/248941681					2022-12-14T19:54:48Z	Sean Daniels		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sean Daniels
4009782030	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/248941674/original.jpeg	https://www.inaturalist.org/photos/248941674					2022-12-14T19:54:41Z	Sean Daniels		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sean Daniels
